,productgroup,ingredient,strength,dosage,route,mdrunittype,weightedaverageamps,acaful,packagesize,ndc,arated,multipliergreaterthan175percento,year,month
9291,2714,FLUOROURACIL,5%    ,CREAM ,TOPICAL ,GM ,1.5702690000000001,3.09275,40.0,51672411806,Yes,Y,2017,2
9292,3262,CARBAMAZEPINE ,100 MG,TAB ER 12H,ORAL,TAB,0.9161549999999999,1.603271,100.0,51672412301,Yes,N,2017,2
9293,3263,CARBAMAZEPINE ,200 MG,TAB ER 12H,ORAL,TAB,1.092726,1.9122709999999998,100.0,51672412401,Yes,N,2017,2
9294,2422,LAMOTRIGINE ,25MG  ,TABLET,ORAL,TAB,0.222755,0.38982100000000003,100.0,51672413001,Yes,N,2017,2
9295,2396,LAMOTRIGINE ,100MG ,TABLET,ORAL,TAB,0.399579,0.699263,100.0,51672413101,Yes,N,2017,2
9296,2420,LAMOTRIGINE ,150MG ,TABLET,ORAL,TAB,0.533026,0.932796,60.0,51672413204,Yes,N,2017,2
9297,2421,LAMOTRIGINE ,200MG ,TABLET,ORAL,TAB,0.636959,1.114678,60.0,51672413304,Yes,N,2017,2
9298,2837,LEVETIRACETAM ,100MG/ML  ,SOLUTION  ,ORAL,ML ,0.061176999999999995,0.10705999999999999,473.0,51672413609,Yes,N,2017,2
9299,2675,GRANISETRON HYDROCHLORIDE ,1MG   ,TABLET,ORAL,TAB,2.0370470000000003,3.564832,20.0,51672413806,Yes,N,2017,2
9300,4483,PHENYTOIN   ,50 MG ,TAB CHEW  ,ORAL,TAB,0.30755,0.538213,100.0,51672414601,Yes,N,2017,2
9301,3155,CARBAMAZEPINE ,300MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.49396599999999996,1.0337100000000001,120.0,51672414901,Yes,Y,2017,2
9302,3154,CARBAMAZEPINE ,200MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.46971499999999994,0.822001,120.0,51672415001,Yes,N,2017,2
9303,3153,CARBAMAZEPINE ,100MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.257749,0.8928799999999999,120.0,51672415101,Yes,Y,2017,2
9304,3220,LEVOCETIRIZINE DIHYDROCHLORIDE  ,2.5MG/5ML ,SOLUTION  ,ORAL,ML ,0.230419,0.46474,118.0,51672416108,Yes,Y,2017,2
9305,1906,PROMETHAZINE HYDROCHLORIDE,12.5MG,SUPPOSITORY ,RECTAL  ,SUP,2.136284,7.73885,12.0,51672529601,Yes,Y,2017,2
9306,1298,PROMETHAZINE HYDROCHLORIDE,25MG  ,SUPPOSITORY ,RECTAL  ,SUP,2.069906,7.247660000000001,12.0,51672529701,Yes,Y,2017,2
9307,2631,CICLOPIROX  ,8%    ,SOLUTION  ,TOPICAL ,ML ,1.906255,3.62741,6.6,51672530200,Yes,Y,2017,2
9308,7466,DOFETILIDE  ,500 MCG   ,CAPSULE   ,ORAL,CAP,4.789479,8.381588,60.0,51862000560,Yes,N,2017,2
9309,1156,NORTRIPTYLINE HYDROCHLORIDE     ,25MG  ,CAPSULE   ,ORAL,CAP,0.083886,0.146801,500.0,51862001605,Yes,N,2017,2
9310,1156,NORTRIPTYLINE HYDROCHLORIDE     ,25MG  ,CAPSULE   ,ORAL,CAP,0.083886,0.146801,1000.0,51862001610,Yes,N,2017,2
9311,7465,DOFETILIDE  ,250 MCG   ,CAPSULE   ,ORAL,CAP,4.6614889999999995,8.157606,60.0,51862002560,Yes,N,2017,2
9312,238,CARBIDOPA; LEVODOPA ,25MG;100MG,TABLET,ORAL,TAB,0.07724199999999999,0.135174,100.0,51862007901,Yes,N,2017,2
9313,238,CARBIDOPA; LEVODOPA ,25MG;100MG,TABLET,ORAL,TAB,0.07724199999999999,0.135174,500.0,51862007905,Yes,N,2017,2
9314,238,CARBIDOPA; LEVODOPA ,25MG;100MG,TABLET,ORAL,TAB,0.07724199999999999,0.135174,1000.0,51862007910,Yes,N,2017,2
9315,239,CARBIDOPA; LEVODOPA ,25MG;250MG,TABLET,ORAL,TAB,0.097256,0.17678,100.0,51862008001,Yes,Y,2017,2
9316,7463,DOFETILIDE  ,125 MCG   ,CAPSULE   ,ORAL,CAP,5.1394150000000005,8.993976,60.0,51862012560,Yes,N,2017,2
9317,1828,AMIODARONE HYDROCHLORIDE,400MG ,TABLET,ORAL,TAB,2.411924,4.220867,30.0,51862015630,Yes,N,2017,2
9318,3944,HYDROCODONE BIT/ACETAMINOPHEN   ,5MG-325MG ,TABLET,ORAL,TAB,0.059636,0.12914,100.0,51862021501,Yes,Y,2017,2
9319,3944,HYDROCODONE BIT/ACETAMINOPHEN   ,5MG-325MG ,TABLET,ORAL,TAB,0.059636,0.12914,500.0,51862021505,Yes,Y,2017,2
9320,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,100.0,51862021601,Yes,Y,2017,2
9321,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,500.0,51862021605,Yes,Y,2017,2
9322,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,100.0,51862021701,Yes,Y,2017,2
9323,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,500.0,51862021705,Yes,Y,2017,2
9324,3944,HYDROCODONE BIT/ACETAMINOPHEN   ,5MG-325MG ,TABLET,ORAL,TAB,0.059636,0.12914,100.0,51862022701,Yes,Y,2017,2
9325,3944,HYDROCODONE BIT/ACETAMINOPHEN   ,5MG-325MG ,TABLET,ORAL,TAB,0.059636,0.12914,500.0,51862022705,Yes,Y,2017,2
9326,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,100.0,51862022801,Yes,Y,2017,2
9327,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,500.0,51862022805,Yes,Y,2017,2
9328,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,100.0,51862022901,Yes,Y,2017,2
9329,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,500.0,51862022905,Yes,Y,2017,2
9330,650,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;0.5MG     ,TABLET,ORAL-28 ,TAB,0.666938,1.167142,28.0,51862031803,Yes,N,2017,2
9331,1915,TAMOXIFEN CITRATE   ,10MG  ,TABLET,ORAL,TAB,0.192125,0.336219,60.0,51862044960,Yes,N,2017,2
9332,1916,TAMOXIFEN CITRATE   ,20MG  ,TABLET,ORAL,TAB,0.372177,0.6513100000000001,30.0,51862045030,Yes,N,2017,2
9333,2529,CYCLOSPORINE,25MG  ,CAPSULE   ,ORAL,CAP,0.830501,1.4533770000000001,30.0,51862045847,Yes,N,2017,2
9334,1507,TRIMETHOPRIM,100MG ,TABLET,ORAL,TAB,0.151428,0.264999,100.0,51862048601,Yes,N,2017,2
9335,7248,BUTALB/ACETAMINOPHEN/CAFFEINE   ,50-325-40 ,TABLET,ORAL,TAB,0.232388,0.5239,100.0,51862054001,Yes,Y,2017,2
9336,7248,BUTALB/ACETAMINOPHEN/CAFFEINE   ,50-325-40 ,TABLET,ORAL,TAB,0.232388,0.5239,500.0,51862054005,Yes,Y,2017,2
9337,7216,CODEINE/BUTALBIT/ACETAMIN/CAFF  ,30-50-325 ,CAPSULE   ,ORAL,CAP,0.43536400000000003,1.02831,100.0,51991007301,Yes,Y,2017,2
9338,123,ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE,325MG;50MG;40MG;30MG  ,CAPSULE   ,ORAL,CAP,0.792003,1.79877,100.0,51991007401,Yes,Y,2017,2
9339,123,ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE,325MG;50MG;40MG;30MG  ,CAPSULE   ,ORAL,CAP,0.792003,1.79877,500.0,51991007405,Yes,Y,2017,2
9340,2074,CILOSTAZOL  ,50MG  ,TABLET,ORAL,TAB,0.067767,0.12611,60.0,51991016706,Yes,Y,2017,2
9341,2073,CILOSTAZOL  ,100MG ,TABLET,ORAL,TAB,0.064079,0.12868,60.0,51991016806,Yes,Y,2017,2
9342,2464,METHSCOPOLAMINE BROMIDE ,2.5MG ,TABLET,ORAL,TAB,0.500562,1.2356,100.0,51991019101,Yes,Y,2017,2
9343,2465,METHSCOPOLAMINE BROMIDE ,5MG   ,TABLET,ORAL,TAB,0.669936,2.0813,60.0,51991019206,Yes,Y,2017,2
9344,2654,OXCARBAZEPINE ,150MG ,TABLET,ORAL,TAB,0.12706199999999998,0.222359,100.0,51991029201,Yes,N,2017,2
9345,2654,OXCARBAZEPINE ,150MG ,TABLET,ORAL,TAB,0.12706199999999998,0.222359,500.0,51991029205,Yes,N,2017,2
9346,2655,OXCARBAZEPINE ,300MG ,TABLET,ORAL,TAB,0.24903699999999998,0.43581499999999995,100.0,51991029301,Yes,N,2017,2
9347,2655,OXCARBAZEPINE ,300MG ,TABLET,ORAL,TAB,0.24903699999999998,0.43581499999999995,500.0,51991029305,Yes,N,2017,2
9348,2656,OXCARBAZEPINE ,600MG ,TABLET,ORAL,TAB,0.537293,0.940263,100.0,51991029401,Yes,N,2017,2
9349,2656,OXCARBAZEPINE ,600MG ,TABLET,ORAL,TAB,0.537293,0.940263,500.0,51991029405,Yes,N,2017,2
9350,8736,NEVIRAPINE  ,200MG ,TABLET,ORAL,TAB,0.746073,1.305628,60.0,51991033106,Yes,N,2017,2
9351,2725,CARBINOXAMINE MALEATE   ,4MG   ,TABLET,ORAL,TAB,0.241364,0.50165,100.0,51991033301,Yes,Y,2017,2
9352,9407,RIZATRIPTAN BENZOATE,5MG   ,TABLET,ORAL,TAB,0.651488,1.140104,18.0,51991035478,Yes,N,2017,2
9353,9405,RIZATRIPTAN BENZOATE,10MG  ,TABLET,ORAL,TAB,1.163489,2.036106,18.0,51991035578,Yes,N,2017,2
9354,9405,RIZATRIPTAN BENZOATE,10MG  ,TABLET,ORAL,TAB,1.163489,2.036106,1.0,51991035599,Yes,N,2017,2
9355,4658,RIZATRIPTAN BENZOATE,5 MG  ,TAB RAPDIS,ORAL,TAB,0.933193,1.6330879999999999,18.0,51991036278,Yes,N,2017,2
9356,4659,RIZATRIPTAN BENZOATE,10 MG ,TAB RAPDIS,ORAL,TAB,1.388103,2.42918,18.0,51991036378,Yes,N,2017,2
9357,2713,ESTRADIOL; NORETHINDRONE ACETATE,1MG;0.5MG ,TABLET,ORAL,TAB,1.201171,2.94092,28.0,51991047428,Yes,Y,2017,2
9358,2518,TERBINAFINE HYDROCHLORIDE ,250MG ,TABLET,ORAL,TAB,0.10663099999999999,0.186604,100.0,51991052601,Yes,N,2017,2
9359,2518,TERBINAFINE HYDROCHLORIDE ,250MG ,TABLET,ORAL,TAB,0.10663099999999999,0.186604,30.0,51991052633,Yes,N,2017,2
9360,588,ERGOCALCIFEROL,50000IU   ,CAPSULE   ,ORAL,CAP,0.14263399999999998,0.24961,100.0,51991060401,Yes,N,2017,2
9361,3023,ANASTROZOLE ,1MG   ,TABLET,ORAL,TAB,0.095084,0.166397,1000.0,51991062010,Yes,N,2017,2
9362,3023,ANASTROZOLE ,1MG   ,TABLET,ORAL,TAB,0.095084,0.166397,30.0,51991062033,Yes,N,2017,2
9363,3137,ESTRADIOL; NORETHINDRONE ACETATE,0.5MG;0.1MG ,TABLET,ORAL,TAB,1.0683799999999999,3.03937,28.0,51991062328,Yes,Y,2017,2
9364,2837,LEVETIRACETAM ,100MG/ML  ,SOLUTION  ,ORAL,ML ,0.061176999999999995,0.10705999999999999,473.0,51991065116,Yes,N,2017,2
9365,3055,METHYLPHENIDATE HYDROCHLORIDE   ,5MG/5ML   ,SOLUTION  ,ORAL,ML ,0.177636,0.65564,500.0,51991071250,Yes,Y,2017,2
9366,3054,METHYLPHENIDATE HYDROCHLORIDE   ,10MG/5ML  ,SOLUTION  ,ORAL,ML ,0.282046,0.98631,500.0,51991071350,Yes,Y,2017,2
9367,2860,RISPERIDONE ,1MG/ML,SOLUTION  ,ORAL,ML ,0.552932,0.9676309999999999,30.0,51991071641,Yes,N,2017,2
9368,2675,GRANISETRON HYDROCHLORIDE ,1MG   ,TABLET,ORAL,TAB,2.0370470000000003,3.564832,20.0,51991073520,Yes,N,2017,2
9369,2675,GRANISETRON HYDROCHLORIDE ,1MG   ,TABLET,ORAL,TAB,2.0370470000000003,3.564832,2.0,51991073532,Yes,N,2017,2
9370,5028,DULOXETINE HYDROCHLORIDE,20 MG ,CAPSULE DR,ORAL,CAP,0.262253,0.47825,500.0,51991074605,Yes,Y,2017,2
9371,5028,DULOXETINE HYDROCHLORIDE,20 MG ,CAPSULE DR,ORAL,CAP,0.262253,0.47825,90.0,51991074690,Yes,Y,2017,2
9372,5029,DULOXETINE HYDROCHLORIDE,30 MG ,CAPSULE DR,ORAL,CAP,0.257125,0.44996899999999995,1000.0,51991074710,Yes,N,2017,2
9373,5029,DULOXETINE HYDROCHLORIDE,30 MG ,CAPSULE DR,ORAL,CAP,0.257125,0.44996899999999995,90.0,51991074790,Yes,N,2017,2
9374,5030,DULOXETINE HYDROCHLORIDE,60 MG ,CAPSULE DR,ORAL,CAP,0.33881999999999995,0.592935,1000.0,51991074810,Yes,N,2017,2
9375,5030,DULOXETINE HYDROCHLORIDE,60 MG ,CAPSULE DR,ORAL,CAP,0.33881999999999995,0.592935,90.0,51991074890,Yes,N,2017,2
9376,3103,DUTASTERIDE ,0.5MG ,CAPSULE   ,ORAL,CAP,0.373942,0.654399,30.0,51991074933,Yes,N,2017,2
9377,3103,DUTASTERIDE ,0.5MG ,CAPSULE   ,ORAL,CAP,0.373942,0.654399,90.0,51991074990,Yes,N,2017,2
9378,2835,LETROZOLE   ,2.5MG ,TABLET,ORAL,TAB,0.21439299999999997,0.375188,1000.0,51991075910,Yes,N,2017,2
9379,2835,LETROZOLE   ,2.5MG ,TABLET,ORAL,TAB,0.21439299999999997,0.375188,30.0,51991075933,Yes,N,2017,2
9380,2950,LANSOPRAZOLE,30MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.32236,0.56413,500.0,51991077205,Yes,N,2017,2
9381,2950,LANSOPRAZOLE,30MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.32236,0.56413,30.0,51991077233,Yes,N,2017,2
9382,2950,LANSOPRAZOLE,30MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.32236,0.56413,90.0,51991077290,Yes,N,2017,2
9383,2661,RIVASTIGMINE TARTRATE   ,1.5MG ,CAPSULE   ,ORAL,CAP,0.190167,1.1657799999999998,60.0,51991079306,Yes,Y,2017,2
9384,2662,RIVASTIGMINE TARTRATE   ,3MG   ,CAPSULE   ,ORAL,CAP,0.17818599999999998,1.14591,60.0,51991079406,Yes,Y,2017,2
9385,2663,RIVASTIGMINE TARTRATE   ,4.5MG ,CAPSULE   ,ORAL,CAP,0.190029,1.1201,60.0,51991079506,Yes,Y,2017,2
9386,2664,RIVASTIGMINE TARTRATE   ,6MG   ,CAPSULE   ,ORAL,CAP,0.262455,1.14393,60.0,51991079606,Yes,Y,2017,2
9387,7072,AZELASTINE HYDROCHLORIDE,137 MCG   ,SPRAY/PUMP,NASAL   ,ML ,0.34849,0.609858,30.0,51991081403,Yes,N,2017,2
9388,2481,PROPRANOLOL HYDROCHLORIDE ,60MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.6279100000000001,1.20779,100.0,51991081701,Yes,Y,2017,2
9389,2481,PROPRANOLOL HYDROCHLORIDE ,60MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.6279100000000001,1.20779,500.0,51991081705,Yes,Y,2017,2
9390,3448,PROPRANOLOL HCL     ,80 MG ,CAP SA 24H,ORAL,CAP,0.808811,1.44908,100.0,51991081801,Yes,Y,2017,2
9391,3448,PROPRANOLOL HCL     ,80 MG ,CAP SA 24H,ORAL,CAP,0.808811,1.44908,500.0,51991081805,Yes,Y,2017,2
9392,3447,PROPRANOLOL HCL     ,120 MG,CAP SA 24H,ORAL,CAP,0.9636239999999999,1.6863419999999998,100.0,51991081901,Yes,N,2017,2
9393,3447,PROPRANOLOL HCL     ,120 MG,CAP SA 24H,ORAL,CAP,0.9636239999999999,1.6863419999999998,500.0,51991081905,Yes,N,2017,2
9394,2480,PROPRANOLOL HYDROCHLORIDE ,160MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,1.654237,2.894915,100.0,51991082001,Yes,N,2017,2
9395,2480,PROPRANOLOL HYDROCHLORIDE ,160MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,1.654237,2.894915,500.0,51991082005,Yes,N,2017,2
9396,3127,EPINASTINE HYDROCHLORIDE,0.05% ,SOLUTION/DROPS    ,OPHTHALMIC,ML ,3.502729,7.920710000000001,5.0,51991083675,Yes,Y,2017,2
9397,395,CYPROHEPTADINE HYDROCHLORIDE    ,4MG   ,TABLET,ORAL,TAB,0.192129,0.44406999999999996,100.0,51991083801,Yes,Y,2017,2
9398,395,CYPROHEPTADINE HYDROCHLORIDE    ,4MG   ,TABLET,ORAL,TAB,0.192129,0.44406999999999996,1000.0,51991083810,Yes,Y,2017,2
9399,3086,MEFENAMIC ACID,250MG ,CAPSULE   ,ORAL,CAP,2.6697189999999997,7.39227,30.0,51991083933,Yes,Y,2017,2
9400,5468,REPAGLINIDE ,0.5MG ,TABLET,ORAL,TAB,0.166824,0.29194200000000003,100.0,51991085301,Yes,N,2017,2
9401,5469,REPAGLINIDE ,1MG   ,TABLET,ORAL,TAB,0.1775,0.310625,100.0,51991085401,Yes,N,2017,2
9402,5470,REPAGLINIDE ,2 MG  ,TABLET,ORAL,TAB,0.192397,0.33669499999999997,100.0,51991085501,Yes,N,2017,2
9403,1609,DEXTROAMPHETAMINE SULFATE ,10MG  ,TABLET,ORAL,TAB,0.55911,1.38578,100.0,52054021610,Yes,Y,2017,2
9404,1727,DEXTROAMPHETAMINE SULFATE ,5MG   ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,2.525745,4.420054,90.0,52054051209,Yes,N,2017,2
9405,1725,DEXTROAMPHETAMINE SULFATE ,10MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,4.235791000000001,7.412634,90.0,52054051309,Yes,N,2017,2
9406,1726,DEXTROAMPHETAMINE SULFATE ,15MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,4.401171,7.702049000000001,90.0,52054051409,Yes,N,2017,2
9407,1028,METHOCARBAMOL ,500MG ,TABLET,ORAL,TAB,0.031914,0.06623,100.0,52244042910,Yes,Y,2017,2
9408,1029,METHOCARBAMOL ,750MG ,TABLET,ORAL,TAB,0.045913,0.080348,100.0,52244044910,Yes,N,2017,2
9409,7898,"PEG 3350/NA SULF,BICARB,CL/KCL  ",236-22.74G,SOLN RECON,ORAL,ML ,0.002084,0.003647,4000.0,52268010001,Yes,N,2017,2
9410,7898,"PEG 3350/NA SULF,BICARB,CL/KCL  ",236-22.74G,SOLN RECON,ORAL,ML ,0.002084,0.003647,4000.0,52268010101,Yes,N,2017,2
9411,5394,SOD CHLORIDE/NAHCO3/KCL/PEGS    ,420G  ,SOLN RECON,ORAL,ML ,0.0022010000000000003,0.0038520000000000004,4000.0,52268040001,Yes,N,2017,2
9412,3390,NITROFURANTOIN MONOHYD/M-CRYST  ,100 MG,CAPSULE   ,ORAL,CAP,0.3849,0.8970600000000001,100.0,52427028501,Yes,Y,2017,2
9413,1139,"NITROFURANTOIN, MACROCRYSTALLINE",25MG  ,CAPSULE   ,ORAL,CAP,2.5695900000000003,4.73536,100.0,52427028601,Yes,Y,2017,2
9414,1140,"NITROFURANTOIN, MACROCRYSTALLINE",50MG  ,CAPSULE   ,ORAL,CAP,0.173534,0.63849,100.0,52427028701,Yes,Y,2017,2
9415,1138,"NITROFURANTOIN, MACROCRYSTALLINE",100MG ,CAPSULE   ,ORAL,CAP,0.323733,1.04177,100.0,52427028801,Yes,Y,2017,2
9416,137,ATENOLOL; CHLORTHALIDONE,50MG;25MG ,TABLET,ORAL,TAB,0.171224,0.36119,90.0,52427038290,Yes,Y,2017,2
9417,136,ATENOLOL; CHLORTHALIDONE,100MG;25MG,TABLET,ORAL,TAB,0.32051599999999997,0.5609029999999999,90.0,52427038390,Yes,N,2017,2
9418,134,ATENOLOL,25MG  ,TABLET,ORAL,TAB,0.031827999999999995,0.055699,90.0,52427042990,Yes,N,2017,2
9419,135,ATENOLOL,50MG  ,TABLET,ORAL,TAB,0.037467,0.065567,90.0,52427043090,Yes,N,2017,2
9420,133,ATENOLOL,100MG ,TABLET,ORAL,TAB,0.043436,0.076013,90.0,52427043190,Yes,N,2017,2
9421,3461,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,10-12.5MG ,TABLET,ORAL,TAB,0.01797,0.031448000000000004,90.0,52427043590,Yes,N,2017,2
9422,3462,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-12.5 MG,TABLET,ORAL,TAB,0.025791,0.045134,90.0,52427043690,Yes,N,2017,2
9423,3464,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-25MG   ,TABLET,ORAL,TAB,0.024622,0.043088999999999995,90.0,52427043790,Yes,N,2017,2
9424,950,LISINOPRIL  ,2.5MG ,TABLET,ORAL,TAB,0.008296,0.014518000000000001,90.0,52427043890,Yes,N,2017,2
9425,953,LISINOPRIL  ,5MG   ,TABLET,ORAL,TAB,0.013799,0.024148,90.0,52427043990,Yes,N,2017,2
9426,949,LISINOPRIL  ,10MG  ,TABLET,ORAL,TAB,0.015815,0.027676,90.0,52427044090,Yes,N,2017,2
9427,951,LISINOPRIL  ,20MG  ,TABLET,ORAL,TAB,0.026239,0.045918,90.0,52427044190,Yes,N,2017,2
9428,1851,LISINOPRIL  ,30MG  ,TABLET,ORAL,TAB,0.038521,0.067412,90.0,52427044290,Yes,N,2017,2
9429,952,LISINOPRIL  ,40MG  ,TABLET,ORAL,TAB,0.033089,0.05790599999999999,90.0,52427044390,Yes,N,2017,2
9430,5209,LAMOTRIGINE ,25 MG ,TAB ER 24 ,ORAL,TAB,2.35383,4.119203,30.0,52536025003,Yes,N,2017,2
9431,5210,LAMOTRIGINE ,50 MG ,TAB ER 24 ,ORAL,TAB,4.396985,7.694724000000001,30.0,52536025103,Yes,N,2017,2
9432,5211,LAMOTRIGINE ,100 MG,TAB ER 24 ,ORAL,TAB,7.777722,13.611014,30.0,52536025203,Yes,N,2017,2
9433,5222,LAMOTRIGINE ,200 MG,TAB ER 24 ,ORAL,TAB,7.805563,13.659735000000001,30.0,52536025303,Yes,N,2017,2
9434,440,DEXTROAMPHETAMINE SULFATE ,5MG   ,TABLET,ORAL,TAB,0.5021180000000001,1.3752,100.0,52536050001,Yes,Y,2017,2
9435,1609,DEXTROAMPHETAMINE SULFATE ,10MG  ,TABLET,ORAL,TAB,0.55911,1.38578,100.0,52536051001,Yes,Y,2017,2
9436,1803,PODOFILOX   ,0.5%  ,SOLUTION  ,TOPICAL ,ML ,5.364402,12.87295,3.5,52544004613,Yes,Y,2017,2
9437,6225,NORETH-ETHINYL ESTRADIOL/IRON   ,0.8-25(24),TAB CHEW  ,ORAL,TAB,1.272475,2.99605,28.0,52544006431,Yes,Y,2017,2
9438,4541,NORGESTIMATE-ETHINYL ESTRADIOL  ,7DAYSX3 LO,TABLET,ORAL,TAB,0.43735100000000005,0.765364,28.0,52544008728,Yes,N,2017,2
9439,4541,NORGESTIMATE-ETHINYL ESTRADIOL  ,7DAYSX3 LO,TABLET,ORAL,TAB,0.43735100000000005,0.765364,28.0,52544008741,Yes,N,2017,2
9440,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,100.0,52544016101,Yes,Y,2017,2
9441,3419,HYDROCODONE BIT/ACETAMINOPHEN   ,10MG-325MG,TABLET,ORAL,TAB,0.079529,0.1739,500.0,52544016105,Yes,Y,2017,2
9442,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,100.0,52544016201,Yes,Y,2017,2
9443,3891,NORETHINDRONE-ETHINYL ESTRAD    ,7 DAYS X 3,TABLET,ORAL,TAB,0.276776,0.58467,28.0,52544016528,Yes,Y,2017,2
9444,5538,NORETH A-ET ESTRA/FE FUMARATE   ,1MG-20(24),TABLET,ORAL,TAB,0.726571,1.7594400000000001,28.0,52544016731,No,Y,2017,2
9445,6225,NORETH-ETHINYL ESTRADIOL/IRON   ,0.8-25(24),TAB CHEW  ,ORAL,TAB,1.272475,2.99605,28.0,52544020431,Yes,Y,2017,2
9446,4546,L-NORGEST-ETH ESTR/ETHIN ESTRA  ,100-20(84),TBDSPK 3MO,ORAL,TAB,0.650721,1.67808,91.0,52544022829,Yes,Y,2017,2
9447,7187,NORETH A-ET ESTRA/FE FUMARATE   ,1.5-0.03MG,TABLET,ORAL,TAB,0.20736999999999997,0.56935,28.0,52544023328,Yes,Y,2017,2
9448,4277,NORETHIND AC/ETHINYL ESTRADIOL  ,0.5MG-2.5 ,TABLET,ORAL,TAB,2.1124080000000003,3.696714,28.0,52544023631,Yes,N,2017,2
9449,1842,ETHINYL ESTRADIOL; NORGESTIMATE ,0.035MG;0.25MG    ,TABLET,ORAL-28 ,TAB,0.204869,0.358521,28.0,52544024728,Yes,N,2017,2
9450,7188,NORETH A-ET ESTRA/FE FUMARATE   ,1MG-20MCG ,TABLET,ORAL,TAB,0.20386700000000002,0.49846999999999997,28.0,52544024928,Yes,Y,2017,2
9451,7188,NORETH A-ET ESTRA/FE FUMARATE   ,1MG-20MCG ,TABLET,ORAL,TAB,0.20386700000000002,0.49846999999999997,28.0,52544024941,Yes,Y,2017,2
9452,650,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;0.5MG     ,TABLET,ORAL-28 ,TAB,0.666938,1.167142,28.0,52544025428,Yes,N,2017,2
9453,652,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;1MG ,TABLET,ORAL-28 ,TAB,0.285672,0.49992600000000004,28.0,52544025928,Yes,N,2017,2
9454,5639,L-NORGEST-ETH ESTR/ETHIN ESTRA  ,150-30(84),TBDSPK 3MO,ORAL,TAB,0.687158,1.6441,91.0,52544026829,Yes,Y,2017,2
9455,5639,L-NORGEST-ETH ESTR/ETHIN ESTRA  ,150-30(84),TBDSPK 3MO,ORAL,TAB,0.687158,1.6441,91.0,52544026884,Yes,Y,2017,2
9456,3894,NORETHINDRONE A-E ESTRADIOL     ,1MG-20MCG ,TABLET,ORAL,TAB,0.24433400000000002,0.7602,21.0,52544027621,Yes,Y,2017,2
9457,648,ETHINYL ESTRADIOL; LEVONORGESTREL   ,0.03MG;0.15MG     ,TABLET,ORAL-28 ,TAB,0.17038299999999998,0.41961000000000004,28.0,52544027928,Yes,Y,2017,2
9458,3318,LEVONORGESTREL-ETH ESTRA,6-5-10,TABLET,ORAL,TAB,0.1548,0.56247,28.0,52544029128,Yes,Y,2017,2
9459,650,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;0.5MG     ,TABLET,ORAL-28 ,TAB,0.666938,1.167142,28.0,52544055028,Yes,N,2017,2
9460,652,ETHINYL ESTRADIOL; NORETHINDRONE,0.035MG;1MG ,TABLET,ORAL-28 ,TAB,0.285672,0.49992600000000004,28.0,52544055228,Yes,N,2017,2
